245643	90	18	2	21	1383	44	4060	90	
240501	31	12	9	21	1169	37	3930	31	
240501	31	12	9	21	1169	37	3930	31	
240501	31	12	9	21	1169	37	3930	31	
255242	22	18	2	24	1407	39	3958	22	
240413	176	23	2	20	1755	30	3814	176	
218382	354	17	3	14	1790	48	3512	354	
220377	306	17	3	14	1726	52	3521	306	
247575	763	21	3	17	3048	54	3125	763	
242104	443	18	3	18	2244	59	3630	443	
247182	441	20	8	19	2368	64	2647	441	
258755	233	18	5	22	1986	62	3232	233	
240620	195	14	9	16	1505	59	4028	195	
245925	670	15	6	19	2495	74	3055	670	
243381	670	15	6	18	2495	74	3055	670	
245328	589	20	6	18	1952	86	3471	589	
248699	365	13	1	21	1867	48	3980	365	
248699	365	13	1	21	1867	48	3980	365	
247373	439	14	1	19	2052	76	3847	439	
232999	529	17	2	19	2017	60	3826	529	
